-4.29917641 -4.29917641 -4.29917641 0.151774484088583
-4.44154104 -4.44154104 -4.44154104 0.17324034982772635
-4.59417437 -4.59417437 -4.59417437 0.19923506190082405
-4.75872111 -4.75872111 -4.75872111 0.23114081951878793
-4.93725791 -4.93725791 -4.93725791 0.27092140530212333
-5.13245874 -5.13245874 -5.13245874 0.32144860907113093
-4.34630932 -4.34630932 -5.49139967 0.23080213615277914
-4.50937334 -4.50937334 -5.69742497 0.27052443269614845
-4.6876572  -4.6876572  -5.92267997 0.3209776005441831
-4.34630932 -5.49139967 -4.34630932 0.23080213615277914
-4.50937334 -5.69742497 -4.50937334 0.27052443269614845
-4.6876572  -5.92267997 -4.6876572  0.3209776005441831
-5.49139967 -4.34630932 -4.34630932 0.23080213615277914
-5.69742497 -4.50937334 -4.50937334 0.27052443269614845
-5.92267997 -4.6876572  -4.6876572  0.3209776005441831
-5.52002443 -5.52002443 -4.25265312 0.3212923522382162
-5.52002443 -4.25265312 -5.52002443 0.3212923522382162
-4.25265312 -5.52002443 -5.52002443 0.3212923522382162
-5.34784752 -5.34784752 -5.34784752 0.3870683836073624
-5.58820039 -5.58820039 -5.58820039 0.47463500312399287
-5.86021804 -5.86021804 -5.86021804 0.5955231052831479
-6.17371985 -6.17371985 -6.17371985 0.7698627721818653
-6.54393708 -6.54393708 -6.54393708 1.0364036778108723
-6.9963978 -6.9963978 -6.9963978 1.4788358224302423
-7.57897606 -7.57897606 -7.57897606 2.3110847636751344
-8.39918264 -8.39918264 -8.39918264 4.253426499858805
-9.80015207 -9.80015207 -9.80015207 11.57337348943805
 -4.82050564  -4.82050564 -15.54523698 10.51956761608753
 -4.82050564 -15.54523698  -4.82050564 10.51956761608753
-15.54523698  -4.82050564  -4.82050564 10.51956761608753
 -4.23064967  -4.23064967 -10.53811905 1.406544112007246
 -4.58292875  -4.58292875 -11.41561048 2.1981092271317717
 -5.07889922  -5.07889922 -12.65102259 4.0455011357518
 -5.926051    -5.926051   -14.76119172 11.007618351358749
 -4.23064967 -10.53811905  -4.23064967 1.406544112007246
 -4.58292875 -11.41561048  -4.58292875 2.1981092271317717
 -5.07889922 -12.65102259  -5.07889922 4.0455011357518
 -5.926051   -14.76119172  -5.926051   11.007618351358749
-10.53811905  -4.23064967  -4.23064967 1.406544112007246
-11.41561048  -4.58292875  -4.58292875 2.1981092271317717
-12.65102259  -5.07889922  -5.07889922 4.0455011357518
-14.76119172  -5.926051    -5.926051   11.007618351358749
-4.40712763 -4.40712763 -8.68901044 0.752491345558432
-4.67140826 -4.67140826 -9.21006119 1.0130179380506246
-4.99439864 -4.99439864 -9.846863   1.44546690409088
 -5.41027381  -5.41027381 -10.6667947  2.258936717499402
 -5.99578063  -5.99578063 -11.821169   4.157450841585243
 -6.99586667  -6.99586667 -13.79291995 11.312228236515145
-4.40712763 -8.68901044 -4.40712763 0.752491345558432
-4.67140826 -9.21006119 -4.67140826 1.0130179380506246
-4.99439864 -9.846863   -4.99439864 1.44546690409088
 -5.41027381 -10.6667947   -5.41027381 2.258936717499402
 -5.99578063 -11.821169    -5.99578063 4.157450841585243
 -6.99586667 -13.79291995  -6.99586667 11.312228236515145
-8.68901044 -4.40712763 -4.40712763 0.752491345558432
-9.21006119 -4.67140826 -4.67140826 1.0130179380506246
-9.846863   -4.99439864 -4.99439864 1.44546690409088
-10.6667947   -5.41027381  -5.41027381 2.258936717499402
-11.821169    -5.99578063  -5.99578063 4.157450841585243
-13.79291995  -6.99586667  -6.99586667 11.312228236515145
-4.37108281 -4.37108281 -6.89823813 0.38400259339655746
-4.56753611 -4.56753611 -7.20827154 0.47087563809210486
-4.78987073 -4.78987073 -7.55914963 0.5908062413288517
-5.04611259 -5.04611259 -7.96353852 0.7637650441044088
-5.348711   -5.348711   -8.44108516 1.0281948021071468
-5.71853143 -5.71853143 -9.02471844 1.467122645689893
-6.19470392 -6.19470392 -9.77619155 2.2927797267749805
 -6.86510278  -6.86510278 -10.83418363 4.219737069572313
 -8.01019028  -8.01019028 -12.6413071  11.481706133868391
-4.37108281 -6.89823813 -4.37108281 0.38400259339655746
-4.56753611 -7.20827154 -4.56753611 0.47087563809210486
-4.78987073 -7.55914963 -4.78987073 0.5908062413288517
-5.04611259 -7.96353852 -5.04611259 0.7637650441044088
-5.348711   -8.44108516 -5.348711   1.0281948021071468
-5.71853143 -9.02471844 -5.71853143 1.467122645689893
-6.19470392 -9.77619155 -6.19470392 2.2927797267749805
 -6.86510278 -10.83418363  -6.86510278 4.219737069572313
 -8.01019028 -12.6413071   -8.01019028 11.481706133868391
-6.89823813 -4.37108281 -4.37108281 0.38400259339655746
-7.20827154 -4.56753611 -4.56753611 0.47087563809210486
-7.55914963 -4.78987073 -4.78987073 0.5908062413288517
-7.96353852 -5.04611259 -5.04611259 0.7637650441044088
-8.44108516 -5.348711   -5.348711   1.0281948021071468
-9.02471844 -5.71853143 -5.71853143 1.467122645689893
-9.77619155 -6.19470392 -6.19470392 2.2927797267749805
-10.83418363  -6.86510278  -6.86510278 4.219737069572313
-12.6413071   -8.01019028  -8.01019028 11.481706133868391
-4.88437943 -4.88437943 -6.17123118 0.38650122449064456
-5.10390227 -5.10390227 -6.44859009 0.4739395353964911
-5.35234566 -5.35234566 -6.76248905 0.5946505040253813
-5.63867802 -5.63867802 -7.1242593  0.7687347164987962
-5.97681059 -5.97681059 -7.55147719 1.0348850681300914
-6.39005907 -6.39005907 -8.07360122 1.476668930856708
-6.92214853 -6.92214853 -8.7458764  2.30769840392906
-7.67127238 -7.67127238 -9.69236644 4.247194087915981
 -8.95082762  -8.95082762 -11.30903673 11.556415389619765
-4.88437943 -6.17123118 -4.88437943 0.38650122449064456
-5.10390227 -6.44859009 -5.10390227 0.4739395353964911
-5.35234566 -6.76248905 -5.35234566 0.5946505040253813
-5.63867802 -7.1242593  -5.63867802 0.7687347164987962
-5.97681059 -7.55147719 -5.97681059 1.0348850681300914
-6.39005907 -8.07360122 -6.39005907 1.476668930856708
-6.92214853 -8.7458764  -6.92214853 2.30769840392906
-7.67127238 -9.69236644 -7.67127238 4.247194087915981
 -8.95082762 -11.30903673  -8.95082762 11.556415389619765
-6.17123118 -4.88437943 -4.88437943 0.38650122449064456
-6.44859009 -5.10390227 -5.10390227 0.4739395353964911
-6.76248905 -5.35234566 -5.35234566 0.5946505040253813
-7.1242593  -5.63867802 -5.63867802 0.7687347164987962
-7.55147719 -5.97681059 -5.97681059 1.0348850681300914
